timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,1.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,1.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,1.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.708629875785658,19.708629875785658,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
2018-09-30 00:14:00,19.684010640217828,19.684010640217828,0.0,0.5
